"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC25A33",1204.46557378988,-0.0758842229301037,0.145334981665484,-0.522572664582364,0.601271667243148,0.999375174599906
"TMEM201",2279.44341176743,-0.175584322013889,0.130516935098921,-1.34522760954234,0.178551742704946,0.954000077140589
"PIK3CD",257.495153287744,0.120933974532955,0.139243850828309,0.868791465372309,0.384961202088517,0.999375174599906
"PIK3CD-AS2",148.215350907512,0.0274183712365606,0.1391906140832,0.197597890051946,0.843359685750972,NA
"CLSTN1",6580.33347035557,0.02603788358235,0.114671566480938,0.227069322054061,0.820369838454849,0.999375174599906
"CTNNBIP1",665.85258323786,0.0771851526803457,0.115570136870082,0.668166945281986,0.50402703262063,0.999375174599906
"LZIC",680.475522984986,-0.196909819036001,0.114685924398855,-1.71725209713221,0.0859331204042438,0.703199196547403
"NMNAT1",391.980317615685,0.00693209232556828,0.1374702277676,0.050483978804608,0.959736716186265,0.999375174599906
"RBP7",1038.22444721789,0.0188283359505588,0.144541439120702,0.130363688865719,0.896278693473224,0.999375174599906
"UBE4B",2451.4845860117,0.0113234186350781,0.076060116353339,0.148883430384282,0.881645616121652,0.999375174599906
"KIF1B",2404.79887923624,-0.0358938792509158,0.0887196256516541,-0.404593422776038,0.685776393988431,0.999375174599906
"RNU6-1",28.4871251722364,0.0601214703262797,0.0781721493226572,0.785077571730374,0.432408088772876,NA
"RNU6-2",28.4871251722364,0.0601214703262797,0.0781721493226572,0.785077571730374,0.432408088772876,NA
"RNU6-7",28.4871251722364,0.0601214703262797,0.0781721493226572,0.785077571730374,0.432408088772876,NA
"RNU6-9",28.4871251722364,0.0601214703262797,0.0781721493226572,0.785077571730374,0.432408088772876,NA
"RNU6-8",28.4871251722364,0.0601214703262797,0.0781721493226572,0.785077571730374,0.432408088772876,NA
"PGD",5640.31405722476,-0.138972007808392,0.0736837462282757,-1.88608869319991,0.0592830037150323,0.630482530757408
"APITD1-CORT",720.883803867472,-0.0416646596629151,0.13455929852001,-0.309868889287055,0.756660661878797,0.999375174599906
"APITD1",847.336873854866,-0.0712117996448933,0.122103427159545,-0.583482555718493,0.559568496900575,0.999375174599906
"CORT",29.3499946572355,0.0484862513141,0.095095812740037,0.509238921315809,0.610584764601719,NA
"DFFA",2467.07955962055,-0.0650370421908616,0.107850557958207,-0.60311705830691,0.546430819192545,0.999375174599906
"PEX14",1129.34069448886,-0.0386431231880005,0.109741681620533,-0.352045184599046,0.724804376371972,0.999375174599906
"CASZ1",279.796490203771,0.22360337371534,0.137762493757972,1.62196215971267,0.104811450626112,0.761193160172141
"C1orf127",1.01704377010332,0.0242048005259419,0.0265312843028314,1.0656045814453,0.286602427309795,NA
"TARDBP",6183.57566316338,0.0582218059262874,0.0941986136255804,0.618048280004732,0.536543513709155,0.999375174599906
"MASP2",88.6540051225395,-0.169229827794919,0.0961693050551272,-1.83825520560784,0.0660248084084566,NA
"SRM",5493.3948096203,-0.10653822483038,0.111003814252404,-0.959752683621317,0.337179701244136,0.999375174599906
"EXOSC10",4586.12270947296,-0.206603543758287,0.0599636993775243,-3.44537417734035,0.000570269388624412,0.0473323592558262
"MTOR",4344.77922072485,-0.13866395122522,0.0825668593001737,-1.67952643978138,0.0930494904108191,0.720426192162397
"MTOR-AS1",19.8294083657685,0.0118129611887919,0.0846253721070901,0.138283080430941,0.890016696899319,NA
"ANGPTL7",3.68175428420255,-0.015295914173422,0.0360445463393687,-0.433155624674325,0.664901714463798,NA
"UBIAD1",1013.55941865847,-0.17245976028747,0.131946812348235,-1.30676504962699,0.191292518546294,0.954000077140589
